item_id,qtde,forma_de_pagamento,parcelas,juros,desconto,preco_de_venda,frete_empresa,frete_cliente,frete_total,uf
2585Z,1,Cartao,2,0,0,239.99,0.19992,29.93168,30.1316,SP
3255Z,1,Cartao,2,0,0,239.99,0.753555,33.068945,33.8225,RJ
REM13,1,Pix,1,0,48.88,239.99,0.417768,33.603132,34.0209,MG
RAG35,1,Pix,1,0,48.88,239.99,0.417768,33.603132,34.0209,MG
PGRRM,1,Cartao,4,0,23.33,239.99,0.19992,29.93168,30.1316,SP
20057,1,Cartao,1,0,0,239.99,0.19992,29.93168,30.1316,SP
RLX27,1,Pix,1,0,5.27999999999997,239.99,0.267795,30.316305,30.5841,SC
RAG22,1,Cartao,1,0,0,239.99,0.19992,29.93168,30.1316,SP
1188N,1,Cartao,4,0,23.33,239.99,678,32.6408,33.3188,PR
CRM47,1,Pix,1,0,43.3,239.99,0.09332,29.63868,29732,RS
RAG33,1,Pix,1,0,43.3,239.99,0.63586,34.52154,35.1574,ES
CGM47,1,Pix,1,0,43.3,239.99,1.70323,44.12787,45.8311,DF
CGL47,1,Cartao,4,0,0,239.99,0.19992,29.93168,30.1316,SP
CLX54,1,Pix,1,0,20.33,239.99,0.13998,29.59202,29732,RS
44635,1,Pix,1,0,20.33,239.99,0.13998,29.59202,29732,RS
REM10,1,Pix,1,0,20.33,239.99,0.19992,29.93168,30.1316,SP
44315,2,Pix,1,0,33.44,319.98,0.173264,20.358336,20.5316,SP
2403,1,Cartao,2,0,0,159.99,0.19992,20.33168,20.5316,SP
4248N,1,Pix,1,0,32.27,159.99,0.173264,20.358336,20.5316,SP
0834T,1,Pix,1,0,3.72,159.99,0.19992,20.33168,20.5316,SP
RTP06,1,Cartao,2,0,0,159.99,0.13998,19.99202,20132,RS
0343B,1,Pix,1,0,3.72,159.99,678,23.0408,23.7188,PR
RTP26,1,Cartao,3,0,0,159.99,0.95379,24.60361,25.5574,ES
40350,1,Pix,1,0,32.27,159.99,0.173264,20.358336,20.5316,SP
4148N,1,Pix,1,0,3.72,159.99,0.13998,19.99202,20132,RS
2565Z,1,Pix,1,0,3.72,159.99,0.267795,20.716305,20.9841,SC
32203,1,Pix,1,0,27.83,159.99,0.173264,20.358336,20.5316,SP
CEM41,1,Pix,1,0,3.72,159.99,0.19992,20.33168,20.5316,SP
2555Z,1,Pix,1,0,3.72,159.99,0.19992,20.33168,20.5316,SP
RNC18,1,Cartao,2,0,0,159.99,0.19992,20.33168,20.5316,SP
034H3,2,Pix,1,0,55.66,319.98,226,23.4928,23.7188,PR
RGL35,1,Pix,1,0,37.27,159.99,0.653081,23.569419,24.2225,RJ
2265Z,1,Pix,1,0,32.27,159.99,0.121316,20.010684,20132,RS
324D8,1,Cartao,2,0,0,159.99,0.19992,20.33168,20.5316,SP
24803,1,Pix,1,0,34.48,159.99,0.121316,20.010684,20132,RS
0243B,1,Pix,1,0,3.72,159.99,678,23.0408,23.7188,PR
0086E,1,Cartao,3,0,38.33,159.99,0.121316,20.010684,20132,RS
44705,1,Pix,1,0,27.83,159.99,0.232089,20.752011,20.9841,SC
33033,1,Pix,1,0,3.72,159.99,678,23.0408,23.7188,PR
6003,1,Cartao,2,0,11.34,159.99,0.13998,19.99202,20132,RS
20031,1,Cartao,1,0,11.34,159.99,678,23.0408,23.7188,PR
44805,1,Cartao,3,0,11.34,159.99,678,23.0408,23.7188,PR
118D8,1,Cartao,3,0,17.83,159.99,0.19992,20.33168,20.5316,SP
3373,1,Cartao,2,0,0,159.99,0.19992,20.33168,20.5316,SP
CEM26,1,Pix,1,0,3.72,159.99,0.13998,19.99202,20132,RS
CEM48,1,Cartao,2,0,0,159.99,0.19992,20.33168,20.5316,SP
1187K,1,Pix,1,0,3.72,159.99,0.783315,23.637585,24.4209,MG
RGL33,1,Pix,1,0,27.83,159.99,0.173264,20.358336,20.5316,SP
RNC28,1,Cartao,3,0,11.34,159.99,0.13998,19.99202,20132,RS
20150,1,Pix,1,0,15.08,159.99,0.19992,20.33168,20.5316,SP
CGM38,1,Pix,1,0,3.72,159.99,0.753555,23.468945,24.2225,RJ
RLX32,1,Pix,1,0,3.72,159.99,0.19992,20.33168,20.5316,SP
CRM43,1,Cartao,2,0,11.34,159.99,0.19992,20.33168,20.5316,SP
033F3,1,Cartao,3,0,23.83,159.99,0.267795,20.716305,20.9841,SC
26612,1,Cartao,6,0,0,159.99,0.19992,20.33168,20.5316,SP
0033B,1,Cartao,2,0,23.83,159.99,0.267795,20.716305,20.9841,SC
2545Z,1,Pix,1,0,3.72,159.99,0.19992,20.33168,20.5316,SP
33003,1,Pix,1,0,27.83,159.99,0.173264,20.358336,20.5316,SP
CEM23,1,Cartao,2,0,3.72,159.99,678,23.0408,23.7188,PR
44765,1,Cartao,2,0,0,159.99,678,23.0408,23.7188,PR
4236S,1,Pix,1,0,27.83,159.99,0.173264,20.358336,20.5316,SP
2315Z,1,Cartao,1,0,0,159.99,0.19992,20.33168,20.5316,SP
33013,1,Cartao,1,0,0,159.99,0.267795,20.716305,20.9841,SC
3078N,1,Pix,1,0,3.72,159.99,0.19992,20.33168,20.5316,SP
23403,1,Pix,1,0,3.72,159.99,0.19992,20.33168,20.5316,SP
1138N,1,Pix,1,0,38.34,159.99,0.121316,20.010684,20132,RS
2305Z,1,Pix,1,0,27.83,159.99,0.121316,20.010684,20132,RS
33032,1,Cartao,3,0,0,159.99,0.19992,20.33168,20.5316,SP
0037K,1,Pix,1,0,3.72,159.99,0.267795,20.716305,20.9841,SC
3635Z,1,Pix,1,0,3.72,159.99,0.19992,20.33168,20.5316,SP
44825,1,Cartao,3,0,43.5,229.99,0.13328,28.79832,28.9316,SP
2585Z,1,Pix,1,0,0,229.99,0.753555,31.868945,32.6225,RJ
3255Z,1,Pix,1,0,34.33,229.99,0.173264,28.758336,28.9316,SP
REM13,1,Pix,1,0,31.48,229.99,0.5876,31.5312,32.1188,PR
RAG35,1,Pix,1,0,34.33,229.99,0.5876,31.5312,32.1188,PR
PGRRM,1,Cartao,3,0,0,229.99,0.753555,31.868945,32.6225,RJ
20057,1,Cartao,6,0,43.33,229.99,0.09332,28.43868,28532,RS
RLX27,1,Boleto,1,0,34.33,229.99,0.173264,28.758336,28.9316,SP
RAG22,2,Cartao,3,0,33.38,459.98,0.121316,28.410684,28532,RS
1188N,1,Pix,1,0,31.48,229.99,0.121316,28.410684,28532,RS
CRM47,1,Pix,1,0,31.48,229.99,0.173264,28.758336,28.9316,SP
RAG33,1,Cartao,4,0,0,229.99,0.13998,28.39202,28532,RS
CGM47,1,Cartao,4,0,0,229.99,0.13998,28.39202,28532,RS
CGL47,1,Cartao,2,0,0,229.99,0.13998,28.39202,28532,RS
CLX54,1,Pix,1,0,31.48,229.99,0.678873,32.142027,32.8209,MG
44635,1,Pix,1,0,22.18,229.99,0.13998,28.39202,28532,RS
REM10,2,Cartao,3,0,33.38,459.98,0.173264,28.758336,28.9316,SP
44315,1,Cartao,3,0,11.33,229.99,0.783315,32.037585,32.8209,MG
2403,1,Pix,1,0,6.32,399.99,0.13998,48.79202,48932,RS
4248N,1,Pix,1,0,6.32,399.99,0.19992,49.13168,49.3316,SP
0834T,1,Boleto,1,0,4.34,399.99,678,51.8408,52.5188,PR
RTP06,1,Pix,1,0,11.52,399.99,0.19992,49.13168,49.3316,SP
0343B,1,Cartao,6,0,17.83,399.99,0.267795,49.516305,49.7841,SC
RTP26,1,Cartao,5,0,34.61,399.99,0.121316,48.810684,48932,RS
40350,1,Cartao,1,0,0,399.99,0.19992,49.13168,49.3316,SP
4148N,1,Cartao,1,0,4.34,399.99,0.19992,49.13168,49.3316,SP
2565Z,1,Pix,1,0,3.12,399.99,678,51.8408,52.5188,PR
32203,2,Cartao,6,0,3.88,799.98,0.19992,49.13168,49.3316,SP
CEM41,1,Cartao,1,0,0,399.99,0.19992,49.13168,49.3316,SP
2555Z,1,Pix,1,0,6.32,399.99,0.13998,48.79202,48932,RS
RNC18,1,Pix,1,0,6.32,399.99,0.19992,49.13168,49.3316,SP
034H3,1,Pix,1,0,6.32,399.99,0.19992,49.13168,49.3316,SP
RGL35,1,Cartao,3,0,0,399.99,0.19992,49.13168,49.3316,SP
2265Z,1,Cartao,3,0,0,399.99,0.13998,48.79202,48932,RS
324D8,2,Cartao,2,0,0,799.98,0.19992,49.13168,49.3316,SP
24803,1,Pix,1,0,0,399.99,0.783315,52.437585,53.2209,MG
0243B,1,Cartao,1,0,0,399.99,0.13998,48.79202,48932,RS
0086E,2,Pix,1,0,23.04,799.98,0.19992,49.13168,49.3316,SP
44705,1,Cartao,3,0,4.34,399.99,0.19992,49.13168,49.3316,SP
33033,2,Pix,1,0,23.04,799.98,0.19992,49.13168,49.3316,SP
6003,1,Pix,1,0,11.82,239.99,0.19992,29.93168,30.1316,SP
20031,1,Cartao,2,0,0,239.99,0.19992,29.93168,30.1316,SP
44805,1,Cartao,2,0,13.51,239.99,0.753555,33.068945,33.8225,RJ
118D8,1,Cartao,3,0,13.51,239.99,0.13998,29.59202,29732,RS
3373,1,Cartao,6,0,33.33,239.99,0.678873,33.342027,34.0209,MG
CEM26,1,Cartao,1,0,8.44,239.99,0.13998,29.59202,29732,RS
CEM48,1,Cartao,3,0,53.11,239.99,0.04666,29.68534,29732,RS
1187K,1,Pix,1,0,16.73,239.99,0.13998,29.59202,29732,RS
RGL33,1,Cartao,2,0,3.83,239.99,678,32.6408,33.3188,PR
RNC28,1,Pix,1,0,11.82,239.99,0.19992,29.93168,30.1316,SP
20150,1,Cartao,3,0,3.83,239.99,0.19992,29.93168,30.1316,SP
CGM38,1,Pix,1,0,11.82,239.99,0.13998,29.59202,29732,RS
RLX32,1,Cartao,3,0,0,239.99,678,32.6408,33.3188,PR
CRM43,1,Pix,1,0,11.82,239.99,0.13998,29.59202,29732,RS
033F3,1,Pix,1,0,16.18,239.99,0.783315,33.237585,34.0209,MG
26612,1,Cartao,2,0,0,239.99,678,32.6408,33.3188,PR
0033B,1,Cartao,3,0,0,239.99,0.19992,29.93168,30.1316,SP
2545Z,2,Cartao,3,0,33.78,479.98,1.344031,37.793469,39.1375,TO
33003,1,Pix,1,0,11.82,239.99,0.19992,29.93168,30.1316,SP
CEM23,1,Cartao,5,0,53.11,239.99,0.04666,29.68534,29732,RS
44765,1,Pix,1,0,13.67,239.99,0.19992,29.93168,30.1316,SP
4236S,1,Cartao,3,0,0,239.99,0.946515,34.162385,35.1089,PE
2315Z,1,Pix,1,0,0,239.99,0.19992,29.93168,30.1316,SP
33013,1,Cartao,2,0,0,239.99,0.753555,33.068945,33.8225,RJ
3078N,2,Cartao,2,0,43.38,479.98,1.30323,40.52787,41.8311,PA
23403,1,Pix,1,0,11.82,239.99,0.19992,29.93168,30.1316,SP
1138N,1,Boleto,1,0,0,239.99,0.783315,33.237585,34.0209,MG
2305Z,1,Boleto,1,0,0,239.99,0.19992,29.93168,30.1316,SP
33032,1,Pix,1,0,11.82,239.99,0.13998,29.59202,29732,RS
0037K,1,Cartao,2,0,0,239.99,0.13998,29.59202,29732,RS
3635Z,1,Cartao,3,0,0,239.99,1.804845,39.026255,40.8311,MT
44825,1,Cartao,3,0,8.44,239.99,0.19992,29.93168,30.1316,SP
2585Z,1,Pix,1,0,13.83,239.99,0.19992,29.93168,30.1316,SP
3255Z,1,Cartao,3,0,34.5,239.99,0.173264,29.958336,30.1316,SP
REM13,1,Pix,1,0,41.33,239.99,452,32.8668,33.3188,PR
RAG35,1,Cartao,6,0,0,239.99,2.554845,43.276255,45.8311,DF
PGRRM,1,Cartao,2,0,48.33,239.99,0.275816,31.970684,32.2465,CE
20057,1,Cartao,1,0,53.33,239.99,0.06664,30.06496,30.1316,SP
RLX27,1,Pix,1,0,31.04,239.99,0.121316,29.610684,29732,RS
RAG22,1,Pix,1,0,16.18,239.99,0.19992,29.93168,30.1316,SP
1188N,1,Pix,1,0,37.78,239.99,0.678873,33.342027,34.0209,MG
CRM47,1,Cartao,3,0,30.33,239.99,0.173264,29.958336,30.1316,SP
RAG33,1,Cartao,3,0,0.01,239.99,0.19992,29.93168,30.1316,SP
CGM47,1,Cartao,3,0,0,239.99,1.804845,39.026255,40.8311,MT
CGL47,1,Pix,1,0,0,239.99,0.19992,29.93168,30.1316,SP
CLX54,1,Cartao,3,0,0,239.99,1.461345,37.079755,38.5411,GO
44635,3,Cartao,3,0,23.37,719.97,0.13998,29.59202,29732,RS
REM10,3,Pix,1,0,15.37,719.97,0.267795,30.316305,30.5841,SC
44315,1,Cartao,3,0,0,339.99,678,44.6408,45.3188,PR
2403,1,Boleto,1,0,33.33,339.99,0.173264,41.958336,42.1316,SP
4248N,1,Pix,1,0,15.33,339.99,0.19992,41.93168,42.1316,SP
0834T,1,Pix,1,0,15.33,339.99,0.19992,41.93168,42.1316,SP
RTP06,1,Pix,1,0,17.66,339.99,0.783315,45.237585,46.0209,MG
0343B,1,Cartao,3,0,0,339.99,0.13998,41.59202,41732,RS
RTP26,1,Cartao,3,0,0,339.99,0.753555,45.068945,45.8225,RJ
40350,1,Cartao,3,0,30,339.99,0.173264,41.958336,42.1316,SP
4148N,1,Cartao,1,0,0,339.99,0.19992,41.93168,42.1316,SP
2565Z,1,Cartao,3,0,25.33,339.99,0.173264,41.958336,42.1316,SP
32203,1,Cartao,3,0,0,339.99,0.19992,41.93168,42.1316,SP
CEM41,1,Pix,1,0,8.57999999999998,339.99,0.753555,45.068945,45.8225,RJ
2555Z,1,Cartao,5,0,0,339.99,0.19992,41.93168,42.1316,SP
RNC18,1,Pix,1,0,53.63,339.99,0.31793,46.83947,47.1574,ES
034H3,1,Cartao,3,0,0,339.99,0.19992,41.93168,42.1316,SP
RGL35,1,Pix,1,0,0,339.99,0.783315,45.237585,46.0209,MG
2265Z,1,Cartao,3,0,0,339.99,0.753555,45.068945,45.8225,RJ
324D8,1,Cartao,6,0,0,339.99,0.19992,41.93168,42.1316,SP
24803,1,Cartao,4,0,22.33,339.99,0.267795,42.316305,42.5841,SC
0243B,1,Pix,1,0,33.33,339.99,0.121316,41.610684,41732,RS
0086E,1,Pix,1,0,13.73,339.99,678,44.6408,45.3188,PR
44705,1,Cartao,3,0,56.33,339.99,0.04666,41.68534,41732,RS
33033,1,Cartao,3,0,30,339.99,0.232089,42.352011,42.5841,SC
6003,1,Pix,1,0,31.48,89.99,0.173264,1.159536,1.3328,SP
20031,1,Cartao,2,0,43.33,89.99,1.50323,13.52907,15.0323,RN
44805,1,Cartao,5,0,25,89.99,0.121316,0.811884,0.9332,RS
118D8,1,Cartao,3,0,0,89.99,0.19992,1.13288,1.3328,SP
3373,1,Cartao,3,0,11.33,89.99,678,3842,4.52,PR
CEM26,1,Cartao,3,0,0,89.99,0.19992,1.13288,1.3328,SP
CEM48,1,Cartao,6,0,0,89.99,0.19992,1.13288,1.3328,SP
1187K,1,Cartao,2,0,0,89.99,0.19992,1.13288,1.3328,SP
RGL33,1,Pix,1,0,13.33,89.99,0.267795,1.517505,1.7853,SC
RNC28,1,Boleto,1,0,0,89.99,0.19992,1.13288,1.3328,SP
20150,1,Cartao,1,0,25,89.99,0.173264,1.159536,1.3328,SP
CGM38,1,Cartao,2,0,23.33,89.99,0.946515,5.363585,6.3101,PE
RLX32,1,Pix,1,0,34.33,89.99,0.121316,0.811884,0.9332,RS
CRM43,1,Cartao,3,0,0,89.99,0.19992,1.13288,1.3328,SP
033F3,1,Cartao,3,0,24.38,89.99,0.19992,1.13288,1.3328,SP
26612,1,Pix,1,0,13.55,89.99,0.45015,2.55085,3001,BA
2545Z,1,Pix,1,0,8.66,89.99,0.13998,0.79322,0.9332,RS
33003,1,Pix,1,0,25.13,89.99,2.214199,14.818101,17.0323,DF
CEM23,1,Pix,1,0,8.66,89.99,0.19992,1.13288,1.3328,SP
44765,1,Pix,1,0,25.13,89.99,0.5876,3.9324,4.52,PR
4236S,1,Cartao,3,0,0.01,89.99,0.19992,1.13288,1.3328,SP
2315Z,2,Cartao,3,0,0,179.98,0.19992,1.13288,1.3328,SP
33013,1,Cartao,2,0,0,89.99,0.13998,0.79322,0.9332,RS
3078N,1,Cartao,3,0,0,89.99,2.104845,11.927455,14.0323,SE
23403,1,Pix,1,0,25.13,89.99,0.121316,0.811884,0.9332,RS
1138N,1,Pix,1,0,43.32,89.99,0.13328,1.19952,1.3328,SP
2305Z,1,Cartao,3,0,0,89.99,678,3842,4.52,PR
33032,1,Cartao,4,0,23.33,89.99,1.804845,10.227455,12.0323,MT
0037K,1,Cartao,2,0,28.33,169.99,0.173264,21.558336,21.7316,SP
3635Z,1,Pix,1,0,33.77,169.99,0.173264,21.558336,21.7316,SP
44825,1,Cartao,3,0,28.33,169.99,0.121316,21.210684,21332,RS
2585Z,1,Pix,1,0,20.23,169.99,0.19992,21.53168,21.7316,SP
3255Z,1,Cartao,2,0,0,169.99,1.804845,30.626255,32.4311,MT
REM13,1,Pix,1,0,20.23,169.99,0.13998,21.19202,21332,RS
RAG35,1,Cartao,6,0,14.5,169.99,678,24.2408,24.9188,PR
PGRRM,1,Pix,1,0,47.25,169.99,0.142824,22.041276,22.1841,SC
20057,1,Cartao,2,0,43.33,169.99,0.09332,21.23868,21332,RS
RLX27,1,Pix,1,0,20.23,169.99,0.13998,21.19202,21332,RS
RAG22,1,Cartao,1,0,0,169.99,0.13998,21.19202,21332,RS
1188N,1,Cartao,3,0,14.5,169.99,0.783315,24.837585,25.6209,MG
CRM47,1,Boleto,1,0,0,169.99,0.13998,21.19202,21332,RS
RAG33,1,Pix,1,0,41.33,169.99,0.09332,21.23868,21332,RS
CGM47,1,Cartao,2,0,0,169.99,0.19992,21.53168,21.7316,SP
CGL47,1,Cartao,3,0,30,169.99,0.173264,21.558336,21.7316,SP
CLX54,1,Cartao,3,0,0,169.99,0.19992,21.53168,21.7316,SP
44635,1,Cartao,3,0,0,199.99,0.45015,26.54965,26.9998,BA
REM10,1,Cartao,3,0,55,199.99,0.06664,25.26496,25.3316,SP
44315,1,Cartao,3,0,55,199.99,0.172385,27.274115,27.4465,CE
2403,1,Cartao,3,0,0,199.99,678,27.8408,28.5188,PR
4248N,1,Cartao,3,0,0,199.99,0.19992,25.13168,25.3316,SP
0834T,1,Cartao,3,0,33.33,199.99,0.173264,25.158336,25.3316,SP
RTP06,1,Cartao,3,0,0,199.99,0.19992,25.13168,25.3316,SP
0343B,1,Cartao,3,0,55,199.99,0.06664,25.26496,25.3316,SP
RTP26,1,Cartao,4,0,55,199.99,0.06664,25.26496,25.3316,SP
40350,1,Cartao,3,0,0,199.99,0.19992,25.13168,25.3316,SP
4148N,1,Pix,1,0,18.14,199.99,0.95379,29.40361,30.3574,ES
2565Z,1,Cartao,1,0,38.5,199.99,0.653081,28.369419,29.0225,RJ
32203,1,Cartao,3,0,13.33,199.99,0.19992,25.13168,25.3316,SP
CEM41,1,Pix,1,0,26.33,199.99,0.5876,27.9312,28.5188,PR
2555Z,1,Cartao,4,0,0,199.99,0.19992,25.13168,25.3316,SP
RNC18,1,Cartao,3,0,50,199.99,0.06664,25.26496,25.3316,SP
034H3,1,Cartao,3,0,0,199.99,0.19992,25.13168,25.3316,SP
RGL35,1,Pix,1,0,15.23,199.99,0.19992,25.13168,25.3316,SP
2265Z,1,Cartao,3,0,0,199.99,0.783315,28.437585,29.2209,MG
324D8,1,Pix,1,0,0,169.99,1.461345,28.679755,30.1411,GO
24803,1,Pix,1,0,30.03,169.99,0.232089,21.952011,22.1841,SC
0243B,1,Cartao,3,0,0,169.99,0.13998,21.19202,21332,RS
0086E,1,Cartao,3,0,0,169.99,0.19992,21.53168,21.7316,SP
44705,1,Cartao,1,0,0,169.99,0.19992,21.53168,21.7316,SP
33033,1,Pix,1,0,50.08,169.99,0.06664,21.66496,21.7316,SP
6003,1,Pix,1,0,13.23,169.99,0.753555,24.668945,25.4225,RJ
20031,1,Pix,1,0,50.08,169.99,0.04666,21.28534,21332,RS
44805,1,Pix,1,0,50.08,169.99,0.04666,21.28534,21332,RS
118D8,1,Pix,1,0,50.08,169.99,0.04666,21.28534,21332,RS
3373,1,Cartao,3,0,0,169.99,0.19992,21.53168,21.7316,SP
CEM26,1,Cartao,3,0,17.83,169.99,2.554845,34.876255,37.4311,DF
CEM48,1,Pix,1,0,30.03,169.99,0.173264,21.558336,21.7316,SP
1187K,1,Cartao,5,0,17.83,169.99,0.19992,21.53168,21.7316,SP
RGL33,1,Cartao,2,0,0,169.99,1.461345,28.679755,30.1411,GO
RNC28,1,Cartao,4,0,0,169.99,0.19992,21.53168,21.7316,SP
20150,1,Cartao,3,0,28.33,169.99,0.121316,21.210684,21332,RS
CGM38,2,Cartao,3,0,0,339.98,0.45015,22.94965,23.3998,BA
RLX32,1,Pix,1,0,20.23,169.99,0.19992,21.53168,21.7316,SP
CRM43,1,Cartao,3,0,0,169.99,0.19992,21.53168,21.7316,SP
033F3,1,Pix,1,0,47.25,169.99,0.106624,21.624976,21.7316,SP
26612,1,Pix,1,0,0,169.99,0.517155,23.329345,23.8465,CE
0033B,1,Cartao,3,0,0,169.99,0.13998,21.19202,21332,RS
2545Z,1,Cartao,3,0,28.33,169.99,0.121316,21.210684,21332,RS
33003,1,Cartao,6,0,23.33,169.99,0.753555,24.668945,25.4225,RJ
CEM23,1,Cartao,3,0,28.33,169.99,0.121316,21.210684,21332,RS
44765,1,Cartao,3,0,53.33,169.99,0.261105,25.359795,25.6209,MG
4236S,1,Cartao,4,0,14.5,169.99,0.19992,21.53168,21.7316,SP
2315Z,1,Pix,1,0,13.33,169.99,0.19992,21.53168,21.7316,SP
33013,1,Cartao,5,0,28.33,169.99,0.173264,21.558336,21.7316,SP
3078N,1,Cartao,5,0,55,199.99,0.04666,24.88534,24932,RS
23403,1,Cartao,6,0,55,199.99,0.261105,28.959795,29.2209,MG
1138N,1,Cartao,3,0,55,199.99,0.089265,25.694835,25.7841,SC
2305Z,1,Cartao,4,0,0,199.99,0.19992,25.13168,25.3316,SP
33032,1,Cartao,5,0,55,199.99,0.04666,24.88534,24932,RS
0037K,1,Cartao,3,0,55,199.99,0.06664,25.26496,25.3316,SP
3635Z,1,Cartao,4,0,55,199.99,0.06664,25.26496,25.3316,SP
44825,1,Cartao,2,0,0,199.99,0.753555,28.268945,29.0225,RJ
2585Z,1,Cartao,5,0,55,199.99,0.06664,25.26496,25.3316,SP
3255Z,1,Cartao,3,0,0,199.99,0.13998,24.79202,24932,RS
RAG35,1,Pix,1,0,15.51,199.99,0.19992,25.13168,25.3316,SP
PGRRM,1,Cartao,3,0,33.33,199.99,0.173264,25.158336,25.3316,SP
20057,1,Pix,1,0,21.7,199.99,0.19992,25.13168,25.3316,SP
RLX27,2,Cartao,3,0,57.38,399.98,0.089265,25.694835,25.7841,SC
RAG22,1,Cartao,3,0,55,199.99,0.04666,24.88534,24932,RS
1188N,1,Cartao,4,0,10.73,199.99,0.19992,25.13168,25.3316,SP
CRM47,1,Cartao,3,0,0,199.99,0.267795,25.516305,25.7841,SC
RAG33,1,Cartao,2,0,26.33,89.99,0.5876,3.9324,4.52,PR
CGM47,1,Cartao,2,0,23.23,89.99,0.45015,2.55085,3001,BA
CGL47,1,Cartao,3,0,0,89.99,0.19992,1.13288,1.3328,SP
CLX54,1,Cartao,3,0,26.33,89.99,0.653081,4.370619,5.0237,RJ
44635,1,Cartao,3,0,0,89.99,678,3842,4.52,PR
REM10,1,Cartao,3,0,0,89.99,0.13998,0.79322,0.9332,RS
44315,1,Cartao,5,0,0,89.99,0.783315,4.438785,5.2221,MG
2403,1,Pix,1,0,0,89.99,0.783315,4.438785,5.2221,MG
4248N,1,Cartao,4,0,0,89.99,0.19992,1.13288,1.3328,SP
0834T,1,Cartao,1,0,55,89.99,0.04666,0.88654,0.9332,RS
RTP06,1,Cartao,3,0,0,89.99,0.19992,1.13288,1.3328,SP
0343B,1,Cartao,3,0,55,89.99,0.251185,4.772515,5.0237,RJ
RTP26,1,Pix,1,0,13.43,89.99,0.753555,4.270145,5.0237,RJ
40350,1,Cartao,6,0,15.33,89.99,0.19992,1.13288,1.3328,SP
4148N,1,Cartao,2,0,0,89.99,0.753555,4.270145,5.0237,RJ
2565Z,1,Cartao,1,0,17.33,159.99,0.19992,20.33168,20.5316,SP
32203,1,Cartao,3,0,47.33,159.99,0.106624,20.424976,20.5316,SP
CEM41,1,Cartao,3,0,0,159.99,0.19992,20.33168,20.5316,SP
2555Z,1,Cartao,3,0,24.33,159.99,0.19992,20.33168,20.5316,SP
RNC18,1,Cartao,3,0,24.5,159.99,0.267795,20.716305,20.9841,SC
034H3,1,Cartao,3,0,0,159.99,0.19992,20.33168,20.5316,SP
RGL35,1,Cartao,6,0,33.33,159.99,0.121316,20.010684,20132,RS
2265Z,1,Cartao,5,0,0,159.99,0.19992,20.33168,20.5316,SP
324D8,1,Cartao,3,0,0,159.99,0.13998,19.99202,20132,RS
24803,1,Pix,1,0,11.33,159.99,0.19992,20.33168,20.5316,SP
0243B,1,Cartao,3,0,0,159.99,2.554845,33.676255,36.2311,DF
0086E,1,Pix,1,0,36.33,159.99,0.173264,20.358336,20.5316,SP
44705,1,Pix,1,0,18.33,159.99,0.19992,20.33168,20.5316,SP
33033,1,Cartao,3,0,0,159.99,0.753555,23.468945,24.2225,RJ
6003,1,Pix,1,0,26.35,159.99,0.121316,20.010684,20132,RS
20031,1,Cartao,3,0,25,159.99,0.173264,20.358336,20.5316,SP
44805,1,Cartao,3,0,0,159.99,0.13998,19.99202,20132,RS
118D8,1,Cartao,3,0,17.53,159.99,0.753555,23.468945,24.2225,RJ
3373,1,Cartao,3,0,0,159.99,0.783315,23.637585,24.4209,MG
CEM26,1,Cartao,1,0,18.33,159.99,0.19992,20.33168,20.5316,SP
CEM48,1,Cartao,3,0,0,159.99,0.45015,21.74965,22.1998,BA
1187K,1,Cartao,3,0,0,159.99,0.19992,20.33168,20.5316,SP
RGL33,1,Cartao,3,0,0,159.99,0.19992,20.33168,20.5316,SP
RNC28,1,Pix,1,0,18.33,159.99,0.19992,20.33168,20.5316,SP
20150,1,Cartao,3,0,24.23,159.99,0.19992,20.33168,20.5316,SP
CGM38,1,Pix,1,0,26.35,159.99,0.173264,20.358336,20.5316,SP
RLX32,1,Cartao,1,0,0,159.99,0.19992,20.33168,20.5316,SP
CRM43,1,Cartao,3,0,30,159.99,0.653081,23.569419,24.2225,RJ
033F3,1,Cartao,3,0,0,159.99,0.19992,20.33168,20.5316,SP
26612,1,Pix,1,0,27.34,159.99,1.694199,30.536901,32.2311,PA
0033B,1,Cartao,3,0,0,159.99,0.19992,20.33168,20.5316,SP
2545Z,1,Cartao,1,0,0,159.99,0.19992,20.33168,20.5316,SP
33003,2,Cartao,2,0,33.38,319.98,2.214199,34.016901,36.2311,DF
CEM23,1,Pix,1,0,27.34,159.99,1.266499,27.674601,28.9411,GO
44765,1,Pix,1,0,0,159.99,678,23.0408,23.7188,PR
4236S,1,Cartao,3,0,24.5,159.99,0.19992,20.33168,20.5316,SP
2315Z,1,Pix,1,0,11.33,159.99,0.19992,20.33168,20.5316,SP
33013,1,Cartao,3,0,0,159.99,0.13998,19.99202,20132,RS
3078N,1,Cartao,3,0,0,159.99,0.753555,23.468945,24.2225,RJ
23403,1,Cartao,3,0,0,159.99,0.783315,23.637585,24.4209,MG
1138N,1,Cartao,3,0,0,89.99,0.19992,1.13288,1.3328,SP
2305Z,1,Cartao,3,0,17.13,89.99,0.19992,1.13288,1.3328,SP
33032,1,Cartao,3,0,0,89.99,0.19992,1.13288,1.3328,SP
0037K,1,Pix,1,0,18.23,89.99,0.13998,0.79322,0.9332,RS
3635Z,1,Cartao,2,0,17.13,89.99,0.13998,0.79322,0.9332,RS
44825,1,Pix,1,0,32.1,89.99,0.232089,1.553211,1.7853,SC
